_time,dev_id,gw_pwr_st,lat,long,ts,A1,A10,A11,A12,A2,A3,A4,A5,A6,A7,A8,A9,Charge_alt_V,Coolant_T,DG_Batt_V,DG_st,Eng_rpm,Eng_run_H,Eng_run_M,Fuel_L,Fuel_L_in_lit,G_L1_L2_V,G_L1_N_V,G_L1_fr,G_L2_L3_V,G_L2_N_V,G_L2_fr,G_L3_L1_V,G_L3_N_V,G_L3_fr,G_avg_pf,G_cum_En,G_cum_R_En,G_cum_ap_En,G_pf_L1,G_pf_L2,G_pf_L3,IO_diag,Ld_L1_A,Ld_L1_VA,Ld_L1_W,Ld_L1_var,Ld_L2_A,Ld_L2_VA,Ld_L2_W,Ld_L2_var,Ld_L3_A,Ld_L3_VA,Ld_L3_W,Ld_L3_var,Ld_Ttl_VA,Ld_Ttl_W,Ld_Ttl_var,M_L1_L2_V,M_L1_N_V,M_L1_fr,M_L2_L3_V,M_L2_N_V,M_L2_fr,M_L3_L1_V,M_L3_N_V,M_L3_fr,M_cum_En,M_cum_R_En,M_cum_ap_En,M_run_H,M_run_M,No_of_starts,No_of_trips,Oil_P,Pct_Ld,U_L,pro_rev
"09/12/2025, 14:27:40",MWX_ELM_GW10005,1,0,0,1765270641,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,54,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,49.9,401,232,49.9,402,231,49.9,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:28:00",MWX_ELM_GW10002,1,0,0,1765270660,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,233,49.9,403,233,49.9,401,231,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:28:20",MWX_ELM_GW10003,1,17.6,78.2,1765270695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:28:40",MWX_ELM_GW10005,1,0,0,1765270711,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,54,13.2,26753,0,44,54,78,202,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,49.9,401,233,50,401,231,49.9,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:29:00",MWX_ELM_GW10002,1,0,0,1765270730,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,233,49.9,403,233,50,401,231,49.9,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:29:40",MWX_ELM_GW10003,1,17.6,78.2,1765270766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:30:00",MWX_ELM_GW10004,1,0,0,1765270782,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,35,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,49.9,403,234,49.9,403,232,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:31:00",MWX_ELM_GW10005,1,0,0,1765270852,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,54,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,231,50,400,233,50,401,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:31:20",MWX_ELM_GW10001,1,18.4,76.5,1765270870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:32:00",MWX_ELM_GW10003,1,17.6,78.2,1765270901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:32:20",MWX_ELM_GW10005,1,0,0,1765270923,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,54,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,231,50,400,232,50,400,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:32:40",MWX_ELM_GW10001,1,18.4,76.5,1765270941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:33:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:33:20",MWX_ELM_GW10005,1,0,0,1765270993,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,53,13.2,26753,0,44,54,78,202,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,232,50,400,233,50,401,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:34:00",MWX_ELM_GW10002,1,0,0,1765271033,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,234,50,405,234,50,403,232,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:34:20",MWX_ELM_GW10003,1,17.6,78.2,1765271042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:34:40",MWX_ELM_GW10005,1,0,0,1765271064,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,53,13.3,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,231,50,400,233,50,401,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:35:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:35:20",MWX_ELM_GW10003,1,17.6,78.2,1765271112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:35:40",MWX_ELM_GW10005,1,0,0,1765271134,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,53,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,231,50,400,233,50,401,231,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:36:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:36:20",MWX_ELM_GW10003,1,17.6,78.2,1765271172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:36:40",MWX_ELM_GW10003,1,17.6,78.2,1765271183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:37:00",MWX_ELM_GW10001,1,18.4,76.5,1765271201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:37:20",MWX_ELM_GW10002,1,0,0,1765271237,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,50,404,234,50,402,232,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:38:00",MWX_ELM_GW10004,1,0,0,1765271273,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,34,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,233,50,405,234,50,404,233,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:39:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:39:20",MWX_ELM_GW10005,1,0,0,1765271346,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,53,13.2,26753,0,44,54,78,201,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,230,50,399,232,50,400,230,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:39:40",MWX_ELM_GW10002,1,0,0,1765271376,4368,4369,4352,241,273,17,4369,0,0,4096,4352,0,0.1,26,13.5,26752,0,84,57,89,229,0,0,0,0,0,0,0,0,0,0,2762,400,2795,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,233,50,404,233,50,401,232,50,0,0,0,0,0,255,17,0,0,100,1
"09/12/2025, 14:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:40:20",MWX_ELM_GW10004,1,0,0,1765271411,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,34,13.4,26753,0,356,6,85,219,0,0,0,0,0,0,0,0,0,0,6553695,1555,65536319,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,233,50,404,234,50,403,232,50,0,0,0,0,0,1127,22,0,0,36,1
"09/12/2025, 14:40:40",MWX_ELM_GW10001,1,18.4,76.5,1765271432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:41:00",MWX_ELM_GW10003,1,17.6,78.2,1765271440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"09/12/2025, 14:41:40",MWX_ELM_GW10005,1,0,0,1765271487,4368,4369,4352,241,273,17,4369,1280,0,4096,4352,0,0.1,53,13.2,26753,0,44,54,78,202,0,0,0,0,0,0,0,0,0,0,1132,273,1169,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,230,50,399,232,50,399,230,50,0,0,0,0,0,385,7,0,0,100,1
"09/12/2025, 14:42:00",MWX_ELM_GW10003,1,17.6,78.2,1765271510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
